% # columns="iteration, evaluation, void, void, void, xmean", seed=358678, Fri Jul  8 17:12:54 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 99.06517138359615 98.91911745920572
2 12 0 0 0 99.22307783885995 98.51865661400956
3 18 0 0 0 98.77591803446086 97.25710572665128
4 24 0 0 0 97.30928272185027 96.04321094216095
5 30 0 0 0 97.53852581032005 94.88260253809126
6 36 0 0 0 96.3546383678061 93.35228059506517
7 42 0 0 0 94.280894984898 91.58034954641205
8 48 0 0 0 91.02161264841862 88.22477945628522
9 54 0 0 0 89.20670658598742 86.80222283700878
10 60 0 0 0 80.32803870133966 78.5804016611001
11 66 0 0 0 60.512936743583566 62.22858657057104
12 72 0 0 0 20.89235441459889 23.96048901304198
13 78 0 0 0 -19.095368528401252 -7.294087556475429
14 84 0 0 0 -32.1837654621836 -28.71768494320265
15 90 0 0 0 0.4096416294630387 3.9232548628376946
16 96 0 0 0 -5.186428516748923 7.3188154593545045
17 102 0 0 0 -0.8383848564545664 5.644087832713953
18 108 0 0 0 10.258918830800454 21.310142664724896
19 114 0 0 0 -2.6875470564414314 -2.0916194849500407
20 120 0 0 0 -3.26440785531008 1.7567755281621258
21 126 0 0 0 -5.065110006774533 1.253491286195938
22 132 0 0 0 -4.462601127928331 0.40991175826410875
23 138 0 0 0 -0.8390319743852319 -0.5736739270433322
24 144 0 0 0 -0.7695163716140745 0.35753247362040796
25 150 0 0 0 -0.5822851891284468 -1.1669679262685193
26 156 0 0 0 0.07493052195614502 0.6495794580843404
27 162 0 0 0 -0.36611529491189393 -0.5933682944294119
28 168 0 0 0 0.02464606143233594 0.6635797636729801
29 174 0 0 0 -0.34709544481796983 -0.07610361323516102
30 180 0 0 0 0.0186049195361358 -0.32627265662637994
31 186 0 0 0 -0.06741566165127866 0.029510856255178686
32 192 0 0 0 -0.054711137655741524 -0.07191007344044684
33 198 0 0 0 0.06895744682234231 -0.11625770229127866
34 204 0 0 0 -0.03922780678897843 -0.22161658016776506
35 210 0 0 0 -0.062313875225141535 -0.20568985164072637
36 216 0 0 0 -0.028323396134294916 -0.1416841473721945
37 222 0 0 0 -0.02951131920081298 -0.12866637645131423
38 228 0 0 0 0.013909232714158136 -0.12045562836970564
39 234 0 0 0 0.01674941323063988 -0.09115079323154703
40 240 0 0 0 -0.0014984333298864796 -0.0678146540654807
41 246 0 0 0 -0.03688036053237497 -0.059691410950198864
42 252 0 0 0 -0.01964995538960162 -0.03621223814962693
43 258 0 0 0 -0.013403116879092899 -0.00588252607753037
44 264 0 0 0 -0.010095448532130798 -0.014242279198323618
45 270 0 0 0 -0.009320582621593803 0.00975747884850008
46 276 0 0 0 -0.013677252925181788 0.005941698144042207
47 282 0 0 0 0.00246650511738109 -0.0012831413941367517
48 288 0 0 0 0.016813603084262798 -0.017287610114255392
49 294 0 0 0 -0.005505575429979554 -0.0065840932629409425
50 300 0 0 0 -0.004222993657497658 -1.468735767197124e-05
51 306 0 0 0 0.00806447810374787 -0.00617311634604689
52 312 0 0 0 0.007099005616832338 0.0014196595305723085
53 318 0 0 0 0.001252120885144795 0.0006379517446597593
54 324 0 0 0 0.003698224999261785 -0.0006243992125311044
55 330 0 0 0 0.0028257094143864622 -8.489854350031206e-05
56 336 0 0 0 0.0020857154449695206 -0.0010014689305098085
57 342 0 0 0 0.0009057441670921409 -0.001007507923572605
58 348 0 0 0 0.0003531045586106483 0.0003474244581335561
59 354 0 0 0 -8.197774586447555e-05 0.0006039727033967047
60 360 0 0 0 0.0006002187765828613 -0.0003731910945630368
61 366 0 0 0 0.00017382687726129022 0.00034092129552966573
62 372 0 0 0 8.074604293594235e-05 6.583240641979321e-05
63 378 0 0 0 -0.00010073071474718209 0.00042503718636418707
64 384 0 0 0 -0.00019057303864562447 0.00023389617224995316
65 390 0 0 0 -0.0004479089013831591 0.00021317782572644015
66 396 0 0 0 -0.00023652650781455604 0.00029054695919362674
67 402 0 0 0 -9.368127555983667e-05 0.00011512885908524734
68 408 0 0 0 2.2795022747504307e-05 0.00011254625114831146
69 414 0 0 0 -4.8046815639972345e-05 5.771291777366207e-05
70 420 0 0 0 -1.5271380807779146e-05 -1.1024000183096155e-05
71 426 0 0 0 4.598328702400743e-06 -2.219148625174516e-05
72 432 0 0 0 -3.802947720318326e-05 -1.4543374759258885e-05
73 438 0 0 0 2.1513493546178965e-05 2.419807970150952e-05
74 444 0 0 0 3.3854804259336163e-06 1.8498953280555525e-05
75 450 0 0 0 -1.0928396926217276e-06 1.1027510931951161e-05
76 456 0 0 0 -7.230991218796003e-06 9.518132002464853e-06
77 462 0 0 0 1.586798711839383e-05 6.48133374376997e-06
78 468 0 0 0 5.419969096630292e-07 4.834441228689071e-06
79 474 0 0 0 -1.7416167763242813e-06 4.948428378677058e-07
80 480 0 0 0 4.956675225396636e-06 -1.133399147439565e-06
81 486 0 0 0 2.710693941602785e-07 -7.3948968534042546e-06
82 492 0 0 0 -6.950796181857034e-07 8.526826424905183e-07
83 498 0 0 0 2.0312417365668513e-06 5.998613884556592e-07
84 504 0 0 0 -6.601260803068055e-07 1.0783470894637452e-06
85 510 0 0 0 -1.6112757894894672e-06 -2.8459719808179534e-06
86 516 0 0 0 1.3082884568672778e-06 -1.4251298672072153e-06
87 522 0 0 0 6.821812051481777e-07 -2.2672986583573745e-07
88 528 0 0 0 3.312954686342592e-07 6.048147741276022e-07
89 534 0 0 0 -2.0346939869735237e-08 5.23480179194658e-07
90 540 0 0 0 1.3518254813905473e-08 -7.355638278921764e-08
91 546 0 0 0 -8.005937053210509e-08 3.914066359949938e-07
92 552 0 0 0 9.949866101240869e-09 6.130716087629019e-08
93 558 0 0 0 -6.179091440521578e-08 -8.916885699046557e-09
94 564 0 0 0 -4.5513996821751825e-08 2.4001540598908004e-08
95 570 0 0 0 -1.1402737629573334e-07 3.21283600626526e-08
96 576 0 0 0 -7.788305434678992e-08 -1.763726316749358e-08
97 582 0 0 0 -2.647537571108346e-08 -2.0655758400304835e-08
98 588 0 0 0 -4.181691879403278e-08 -9.189387258560716e-08
99 594 0 0 0 6.909410746942807e-09 -5.636429306064689e-08
100 600 0 0 0 1.8765979126692495e-08 1.1490926997368196e-08
101 606 0 0 0 -4.721633358661493e-09 -3.45152756820141e-08
102 612 0 0 0 1.3300631504119761e-08 -1.0165278990256956e-09
103 618 0 0 0 -9.142310217118559e-09 1.5131813453111662e-08
104 624 0 0 0 -1.761576062148745e-08 3.061246871213999e-08
105 630 0 0 0 -9.343338823614599e-09 1.1437406010001612e-08
105 630 0 0 0 -9.343338823614599e-09 1.1437406010001612e-08
