% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=358678, Fri Jul  8 17:12:54 2022
1 6 0.3933270787364982 0.3933270787364982 0.3933270787364982 0.3933270787364982 0.778892111440026 1.1803927646069754
2 12 0.27436193523448665 0.27436193523448665 0.27436193523448665 0.27436193523448665 0.778892111440026 1.1803927646069754
3 18 0.5343742934201166 0.5343742934201166 0.5343742934201166 0.5343742934201166 0.682367720939292 1.2386986289732125
4 24 0.6932599293186799 0.6932599293186799 0.6932599293186799 0.6932599293186799 0.682367720939292 1.2386986289732125
5 30 0.6147653613360364 0.6147653613360364 0.6147653613360364 0.6147653613360364 0.6206727307236589 1.2707341820129168
6 36 0.6836345909712224 0.6836345909712224 0.6836345909712224 0.6836345909712224 0.6206727307236589 1.2707341820129168
7 42 0.8310906942425318 0.8310906942425318 0.8310906942425318 0.8310906942425318 0.4109857731813455 1.3531779979893745
8 48 0.8736015488250002 0.8736015488250002 0.8736015488250002 0.8736015488250002 0.4109857731813455 1.3531779979893745
9 54 0.9074882124234974 0.9074882124234974 0.9074882124234974 0.9074882124234974 0.30415750455397733 1.3811184642975045
10 60 0.9104889062010435 0.9104889062010435 0.9104889062010435 0.9104889062010435 0.30415750455397733 1.3811184642975045
11 66 0.9377488702902302 0.9377488702902302 0.9377488702902302 0.9377488702902302 0.24950176293920212 1.3920304846842364
12 72 0.9553170706936607 0.9553170706936607 0.9553170706936607 0.9553170706936607 0.24950176293920212 1.3920304846842364
13 78 0.9515954521737506 0.9515954521737506 0.9515954521737506 0.9515954521737506 0.22001033572595952 1.3969951510917102
14 84 0.9502041144614649 0.9502041144614649 0.9502041144614649 0.9502041144614649 0.22001033572595952 1.3969951510917102
15 90 0.9389715588436999 0.9389715588436999 0.9389715588436999 0.9389715588436999 0.24703935143272207 1.3924695899170294
16 96 0.9131494977805297 0.9131494977805297 0.9131494977805297 0.9131494977805297 0.24703935143272207 1.3924695899170294
17 102 0.8872121029059932 0.8872121029059932 0.8872121029059932 0.8872121029059932 0.3358390940525041 1.3737583859274503
18 108 0.8872116920590465 0.8872116920590465 0.8872116920590465 0.8872116920590465 0.3358390940525041 1.3737583859274503
19 114 0.8345434906241036 0.8345434906241036 0.8345434906241036 0.8345434906241036 0.40676345629357674 1.354453207247893
20 120 0.8598170089351571 0.8598170089351571 0.8598170089351571 0.8598170089351571 0.40676345629357674 1.354453207247893
21 126 0.8512609659318886 0.8512609659318886 0.8512609659318886 0.8512609659318886 0.3856669989357547 1.3606105122083574
22 132 0.8082994543124948 0.8082994543124948 0.8082994543124948 0.8082994543124948 0.3856669989357547 1.3606105122083574
23 138 0.6740759645945642 0.6740759645945642 0.6740759645945642 0.6740759645945642 0.5708975699768181 1.2938608752855016
24 144 0.592840727443629 0.592840727443629 0.592840727443629 0.592840727443629 0.5708975699768181 1.2938608752855016
25 150 0.5522739179690785 0.5522739179690785 0.5522739179690785 0.5522739179690785 0.6691233683192672 1.24590285254071
26 156 0.6326640823317801 0.6326640823317801 0.6326640823317801 0.6326640823317801 0.6691233683192672 1.24590285254071
27 162 0.6328647148299043 0.6328647148299043 0.6328647148299043 0.6328647148299043 0.6059168962573133 1.2778359498894623
28 168 0.5114764694627465 0.5114764694627465 0.5114764694627465 0.5114764694627465 0.6059168962573133 1.2778359498894623
29 174 0.5056825879702597 0.5056825879702597 0.5056825879702597 0.5056825879702597 0.703077102478626 1.2270625851888157
30 180 0.21958182692898234 0.21958182692898234 0.21958182692898234 0.21958182692898234 0.703077102478626 1.2270625851888157
31 186 0.1033964494315794 0.1033964494315794 0.1033964494315794 0.1033964494315794 0.9468915199580259 1.0504267939421477
32 192 0.16704209876961817 0.16704209876961817 0.16704209876961817 0.16704209876961817 0.9468915199580259 1.0504267939421477
33 198 0.05011965813329634 0.05011965813329634 0.05011965813329634 0.05011965813329634 0.9746180492206696 1.024753462123108
34 204 -0.018693059228401733 -0.018693059228401733 -0.018693059228401733 -0.018693059228401733 0.9746180492206696 1.024753462123108
35 210 0.1711183321966115 0.1711183321966115 0.1711183321966115 0.1711183321966115 0.9104293865003418 1.0821822084088295
36 216 0.056177106826074574 0.056177106826074574 0.056177106826074574 0.056177106826074574 0.9104293865003418 1.0821822084088295
37 222 0.0379814776843529 0.0379814776843529 0.0379814776843529 0.0379814776843529 0.9808254290727004 1.0188137600584088
38 228 0.2388199790233918 0.2388199790233918 0.2388199790233918 0.2388199790233918 0.9808254290727004 1.0188137600584088
39 234 0.4303649554455448 0.4303649554455448 0.4303649554455448 0.4303649554455448 0.7547417071783266 1.1959786601129405
40 240 0.42001722770055205 0.42001722770055205 0.42001722770055205 0.42001722770055205 0.7547417071783266 1.1959786601129405
41 246 0.33016784582511605 0.33016784582511605 0.33016784582511605 0.33016784582511605 0.818432742609241 1.1533290275654715
42 252 0.2347549586564981 0.2347549586564981 0.2347549586564981 0.2347549586564981 0.818432742609241 1.1533290275654715
43 258 0.3837543067785305 0.3837543067785305 0.3837543067785305 0.3837543067785305 0.7850131802851908 1.1763308662015677
44 264 0.30227530787409396 0.30227530787409396 0.30227530787409396 0.30227530787409396 0.7850131802851908 1.1763308662015677
45 270 0.20489603910243165 0.20489603910243165 0.20489603910243165 0.20489603910243165 0.891686021477049 1.0976775660923528
46 276 0.3470942060203836 0.3470942060203836 0.3470942060203836 0.3470942060203836 0.891686021477049 1.0976775660923528
47 282 0.2780173034827662 0.2780173034827662 0.2780173034827662 0.2780173034827662 0.8496956493458312 1.1304942739716846
48 288 -0.15398813981913675 -0.15398813981913675 -0.15398813981913675 -0.15398813981913675 0.8496956493458312 1.1304942739716846
49 294 -0.16620217923280048 -0.16620217923280048 -0.16620217923280048 -0.16620217923280048 0.913125303979251 1.0799084124280172
50 300 -0.2540098535753103 -0.2540098535753103 -0.2540098535753103 -0.2540098535753103 0.913125303979251 1.0799084124280172
51 306 -0.18882721589261137 -0.18882721589261137 -0.18882721589261137 -0.18882721589261137 0.9006513110562759 1.090333534241982
